driver,file,sector,y,delta
Bailey Howard,Garage 61 - Bailey Howard - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.684 - 01K5NFBNWSG0YJMC4MHDP2P84S.csv,Infield Switchbacks,11.39564188122701,0.6114128947869446
Bailey Howard,Garage 61 - Bailey Howard - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.684 - 01K5NFBNWSG0YJMC4MHDP2P84S.csv,NASCAR T1–T2 (Oval),16.575058481464666,0.9037623188547563
Bailey Howard,Garage 61 - Bailey Howard - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.684 - 01K5NFBNWSG0YJMC4MHDP2P84S.csv,Backstretch Chicane,9.30035269824926,0.278623921686286
Bailey Howard,Garage 61 - Bailey Howard - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.684 - 01K5NFBNWSG0YJMC4MHDP2P84S.csv,NASCAR T3–T4 (Oval),12.704944179978,0.6105360778355404
Bailey Howard,Garage 61 - Bailey Howard - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.684 - 01K5NFBNWSG0YJMC4MHDP2P84S.csv,Frontstretch Chicane Exit,9.552745916678642,0.6789380559049647
Bart Borgeling,Garage 61 - Bart Borgeling - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.753 - 01K5REVEARDRKC8SPJ06FGQY5S.csv,Frontstretch Chicane,6.086469440868206,0.11920829969847357
Bart Borgeling,Garage 61 - Bart Borgeling - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.753 - 01K5REVEARDRKC8SPJ06FGQY5S.csv,Infield Entry/Horseshoe,10.364208900319001,0.02526954320880037
Bart Borgeling,Garage 61 - Bart Borgeling - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.753 - 01K5REVEARDRKC8SPJ06FGQY5S.csv,Infield Switchbacks,10.927071774329447,0.14284278788938032
Bart Borgeling,Garage 61 - Bart Borgeling - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.753 - 01K5REVEARDRKC8SPJ06FGQY5S.csv,NASCAR T1–T2 (Oval),15.967886892194556,0.29659072958464705
Bart Borgeling,Garage 61 - Bart Borgeling - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.753 - 01K5REVEARDRKC8SPJ06FGQY5S.csv,Backstretch Chicane,9.060939945136559,0.0392111685735852
Bart Borgeling,Garage 61 - Bart Borgeling - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.753 - 01K5REVEARDRKC8SPJ06FGQY5S.csv,NASCAR T3–T4 (Oval),12.352630146538164,0.25822204439570484
Bart Borgeling,Garage 61 - Bart Borgeling - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.753 - 01K5REVEARDRKC8SPJ06FGQY5S.csv,Frontstretch Chicane Exit,8.993792900614071,0.11998503984039388
Bartosz Godlewski,Garage 61 - Bartosz Godlewski - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.198 - 01K5M6FTWNGNST8PHPCTQHSZCK.csv,Frontstretch Chicane,6.314263959169248,0.34700281799951593
Bartosz Godlewski,Garage 61 - Bartosz Godlewski - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.198 - 01K5M6FTWNGNST8PHPCTQHSZCK.csv,Infield Entry/Horseshoe,11.261116496578952,0.9221771394687508
Bartosz Godlewski,Garage 61 - Bartosz Godlewski - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.198 - 01K5M6FTWNGNST8PHPCTQHSZCK.csv,Infield Switchbacks,11.298582129743819,0.5143531433037527
Bartosz Godlewski,Garage 61 - Bartosz Godlewski - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.198 - 01K5M6FTWNGNST8PHPCTQHSZCK.csv,NASCAR T1–T2 (Oval),16.482899619408887,0.8116034567989772
Bartosz Godlewski,Garage 61 - Bartosz Godlewski - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.198 - 01K5M6FTWNGNST8PHPCTQHSZCK.csv,Backstretch Chicane,9.766966234052438,0.7452374574894645
Bartosz Godlewski,Garage 61 - Bartosz Godlewski - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.198 - 01K5M6FTWNGNST8PHPCTQHSZCK.csv,NASCAR T3–T4 (Oval),12.544712308892167,0.45030420674970806
Bartosz Godlewski,Garage 61 - Bartosz Godlewski - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.198 - 01K5M6FTWNGNST8PHPCTQHSZCK.csv,Frontstretch Chicane Exit,9.529459252154485,0.6556513913808075
Ben Constantine,Garage 61 - Ben Constantine - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.033 - 01K548PWTCQ3Z9HV4X1KT0FQ41.csv,Frontstretch Chicane,6.032298714158785,0.06503757298905288
Ben Constantine,Garage 61 - Ben Constantine - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.033 - 01K548PWTCQ3Z9HV4X1KT0FQ41.csv,Infield Entry/Horseshoe,10.417156235636245,0.0782168785260442
Ben Constantine,Garage 61 - Ben Constantine - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.033 - 01K548PWTCQ3Z9HV4X1KT0FQ41.csv,Infield Switchbacks,11.046316841405496,0.2620878549654293
Ben Constantine,Garage 61 - Ben Constantine - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.033 - 01K548PWTCQ3Z9HV4X1KT0FQ41.csv,NASCAR T1–T2 (Oval),15.93819431843878,0.266898155828871
Ben Constantine,Garage 61 - Ben Constantine - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.033 - 01K548PWTCQ3Z9HV4X1KT0FQ41.csv,Backstretch Chicane,9.26079348746648,0.23906471090350578
Ben Constantine,Garage 61 - Ben Constantine - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.033 - 01K548PWTCQ3Z9HV4X1KT0FQ41.csv,NASCAR T3–T4 (Oval),12.156064456767032,0.06165635462457253
Ben Constantine,Garage 61 - Ben Constantine - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.033 - 01K548PWTCQ3Z9HV4X1KT0FQ41.csv,Frontstretch Chicane Exit,9.18217594612718,0.3083680853535018
