driver,file,sector,sector_time_sec,brake_start_m,throttle_on_m,entry_speed_kph,exit_speed_kph,min_speed_kph,max_speed_kph,mean_speed_kph,var_speed,full_throttle_ratio,brake_ratio,sector_time_best,delta_time_sec
John Knie,Garage 61 - John Knie - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.612 - 01JYYR854T1XRZEKA5F6GMTNNH.csv,Var. della Roggia,10.555004523792814,1956.57288954,2159.86223586,71.85608012,40.34421072,27.153261200000003,75.4436408,49.13245744253566,372.8809893010305,0.4231378763866878,0.3232963549920761,10.341033627863455,0.21397089592935892
John Knie,Garage 61 - John Knie - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.612 - 01JYYR854T1XRZEKA5F6GMTNNH.csv,Lesmo 1-2,20.441240911717927,2430.25636179,2566.9263819000003,40.443372600000004,63.56778612,37.4539252,63.56778612,47.83940705416938,50.10724592475105,0.6791530944625407,0.13273615635179153,20.062911657518782,0.3783292541991443
John Knie,Garage 61 - John Knie - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.612 - 01JYYR854T1XRZEKA5F6GMTNNH.csv,Serraglio,9.022167497894385,3774.9684783000002,,63.5993544,52.358940280000006,52.358940280000006,76.76115716,70.15814421619224,28.429344376382492,0.8133086876155268,0.18114602587800369,8.835726908461426,0.1864405894329586
John Knie,Garage 61 - John Knie - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.612 - 01JYYR854T1XRZEKA5F6GMTNNH.csv,Ascari,16.586582998481394,,3975.2817288,52.10109404,74.7521536,36.97016148,74.7521536,55.491144595492955,153.47845779903875,0.7414486921529175,0.08048289738430583,16.24437667508812,0.34220632339327395
John Knie,Garage 61 - John Knie - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.612 - 01JYYR854T1XRZEKA5F6GMTNNH.csv,Parabolica,17.4758922544827,4980.41038665,5206.10867901,74.77551604,68.94981769230769,37.00019096,77.30728196,55.91821110650131,161.65110288362075,0.6285444234404537,0.14177693761814744,17.000741053092366,0.47515120139033584
Kiss Benedek,Garage 61 - Kiss Benedek - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.437 - 01K0PAXE7M3HW6STBZ7XN3W5EE.csv,T1-T2 (Rettifilo),18.795988129643252,726.98720544,981.02919855,69.63733838461539,35.46660548,17.23425276,79.99967408,55.20781685820049,607.3726431965015,0.6055209260908282,0.21104185218165628,18.38627200137899,0.40971612826426096
Kiss Benedek,Garage 61 - Kiss Benedek - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.437 - 01K0PAXE7M3HW6STBZ7XN3W5EE.csv,Curva Grande,11.754381007338978,,1042.8778734,35.58838616,72.20394476,35.58838616,72.20394476,58.66992003669985,103.99659157190214,1.0,0.0,11.588415280509311,0.1659657268296666
Kiss Benedek,Garage 61 - Kiss Benedek - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.437 - 01K0PAXE7M3HW6STBZ7XN3W5EE.csv,Var. della Roggia,10.529604943849357,1954.5619654500001,2161.38116046,72.22926676,39.90439844,27.005948880000002,75.95593376,49.167219880761905,384.3960084174241,0.4253968253968254,0.3396825396825397,10.341033627863455,0.18857131598590193
Kiss Benedek,Garage 61 - Kiss Benedek - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.437 - 01K0PAXE7M3HW6STBZ7XN3W5EE.csv,Lesmo 1-2,20.39552560899945,2429.6461851000004,2562.83791422,39.986863480000004,64.05654608,36.732228479999996,64.05654608,47.91924323712887,53.59893080834878,0.6729200652528549,0.17944535073409462,20.062911657518782,0.33261395148066697
Kiss Benedek,Garage 61 - Kiss Benedek - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.437 - 01K0PAXE7M3HW6STBZ7XN3W5EE.csv,Serraglio,8.999676232070907,3779.4368509200003,,64.09752288,52.130058600000005,52.130058600000005,76.64170528000001,70.21323578214815,28.18327897493978,0.8222222222222222,0.17407407407407408,8.835726908461426,0.1639493236094811
